time,pair,signal,entry,tp,sl,score,reason
2025-05-07 19:00:00+00:00,USDJPY,BUY,143.654,143.754,143.584,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-07 20:00:00+00:00,USDJPY,BUY,143.896,143.99599999999998,143.826,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-07 21:30:00+00:00,USDJPY,BUY,143.78,143.88,143.71,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-07 22:30:00+00:00,USDJPY,BUY,143.882,143.982,143.812,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-07 23:30:00+00:00,USDJPY,BUY,143.865,143.965,143.79500000000002,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-08 00:30:00+00:00,USDJPY,BUY,143.854,143.954,143.78400000000002,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-08 12:00:00+00:00,USDJPY,BUY,144.684,144.784,144.614,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-08 15:00:00+00:00,USDJPY,BUY,145.109,145.209,145.03900000000002,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-08 16:00:00+00:00,USDJPY,BUY,145.666,145.766,145.596,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-08 17:00:00+00:00,USDJPY,BUY,145.858,145.958,145.788,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-08 18:00:00+00:00,USDJPY,BUY,145.876,145.976,145.806,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-08 19:00:00+00:00,USDJPY,BUY,146.166,146.266,146.096,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-08 20:30:00+00:00,USDJPY,BUY,145.909,146.009,145.839,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-09 11:00:00+00:00,USDJPY,SELL,145.116,145.01600000000002,145.186,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-09 13:00:00+00:00,USDJPY,SELL,145.034,144.934,145.10399999999998,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-09 14:00:00+00:00,USDJPY,SELL,144.918,144.818,144.988,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-09 20:00:00+00:00,USDJPY,BUY,145.314,145.414,145.244,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-11 21:00:00+00:00,USDJPY,BUY,146.214,146.314,146.144,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-11 23:30:00+00:00,USDJPY,BUY,145.843,145.94299999999998,145.773,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-12 00:30:00+00:00,USDJPY,BUY,145.908,146.00799999999998,145.838,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-12 12:00:00+00:00,USDJPY,BUY,148.225,148.325,148.155,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-13 01:30:00+00:00,USDJPY,SELL,147.839,147.739,147.909,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-13 11:30:00+00:00,USDJPY,BUY,148.117,148.21699999999998,148.047,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-13 14:30:00+00:00,USDJPY,SELL,147.842,147.74200000000002,147.912,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-13 15:30:00+00:00,USDJPY,SELL,147.756,147.656,147.826,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-13 16:30:00+00:00,USDJPY,SELL,147.611,147.511,147.68099999999998,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-13 17:30:00+00:00,USDJPY,SELL,147.613,147.513,147.683,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-13 18:30:00+00:00,USDJPY,SELL,147.503,147.403,147.57299999999998,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-13 19:30:00+00:00,USDJPY,SELL,147.43,147.33,147.5,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-13 21:00:00+00:00,USDJPY,SELL,147.474,147.374,147.54399999999998,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-13 22:00:00+00:00,USDJPY,SELL,147.402,147.302,147.47199999999998,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-14 01:00:00+00:00,USDJPY,SELL,147.056,146.95600000000002,147.126,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-14 12:30:00+00:00,USDJPY,SELL,146.194,146.094,146.26399999999998,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-14 18:00:00+00:00,USDJPY,BUY,146.773,146.873,146.703,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-14 19:00:00+00:00,USDJPY,BUY,146.754,146.85399999999998,146.684,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-14 20:00:00+00:00,USDJPY,BUY,146.821,146.921,146.751,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-14 22:00:00+00:00,USDJPY,BUY,146.646,146.74599999999998,146.576,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-14 23:30:00+00:00,USDJPY,BUY,146.642,146.742,146.572,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-15 00:30:00+00:00,USDJPY,SELL,146.217,146.11700000000002,146.287,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-15 16:00:00+00:00,USDJPY,SELL,145.598,145.49800000000002,145.668,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-16 00:00:00+00:00,USDJPY,SELL,145.312,145.21200000000002,145.382,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-16 11:00:00+00:00,USDJPY,BUY,145.573,145.673,145.50300000000001,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-16 13:00:00+00:00,USDJPY,BUY,145.58,145.68,145.51000000000002,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-16 14:00:00+00:00,USDJPY,BUY,145.808,145.908,145.738,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-16 15:00:00+00:00,USDJPY,BUY,145.983,146.083,145.913,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-16 17:00:00+00:00,USDJPY,BUY,145.962,146.06199999999998,145.892,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-16 18:30:00+00:00,USDJPY,BUY,145.901,146.001,145.83100000000002,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-16 19:30:00+00:00,USDJPY,BUY,145.962,146.06199999999998,145.892,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-18 22:00:00+00:00,USDJPY,SELL,145.032,144.93200000000002,145.102,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-19 00:00:00+00:00,USDJPY,SELL,145.195,145.095,145.265,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-19 18:00:00+00:00,USDJPY,BUY,145.076,145.176,145.006,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-19 20:30:00+00:00,USDJPY,SELL,144.854,144.75400000000002,144.924,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-20 00:00:00+00:00,USDJPY,BUY,145.427,145.527,145.357,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-20 01:30:00+00:00,USDJPY,BUY,144.898,144.998,144.828,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-20 13:00:00+00:00,USDJPY,BUY,144.887,144.987,144.817,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-20 15:00:00+00:00,USDJPY,BUY,144.602,144.702,144.532,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-20 16:00:00+00:00,USDJPY,BUY,144.779,144.879,144.709,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-20 19:00:00+00:00,USDJPY,SELL,144.467,144.36700000000002,144.537,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-20 20:00:00+00:00,USDJPY,SELL,144.458,144.358,144.528,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-20 21:30:00+00:00,USDJPY,SELL,144.492,144.392,144.56199999999998,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-20 23:00:00+00:00,USDJPY,SELL,144.382,144.282,144.452,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-21 00:00:00+00:00,USDJPY,SELL,144.196,144.096,144.266,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-21 01:30:00+00:00,USDJPY,SELL,144.212,144.112,144.28199999999998,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-21 17:00:00+00:00,USDJPY,SELL,143.327,143.227,143.397,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-21 22:00:00+00:00,USDJPY,BUY,144.228,144.328,144.15800000000002,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-22 01:00:00+00:00,USDJPY,SELL,143.256,143.156,143.326,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-22 12:30:00+00:00,USDJPY,BUY,143.554,143.654,143.484,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-22 13:30:00+00:00,USDJPY,BUY,143.886,143.986,143.816,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-22 15:00:00+00:00,USDJPY,BUY,143.78,143.88,143.71,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-22 16:00:00+00:00,USDJPY,BUY,144.004,144.10399999999998,143.934,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-22 17:00:00+00:00,USDJPY,BUY,144.28,144.38,144.21,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-23 01:00:00+00:00,USDJPY,SELL,143.806,143.70600000000002,143.876,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-23 11:00:00+00:00,USDJPY,SELL,143.166,143.066,143.236,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-23 12:30:00+00:00,USDJPY,SELL,142.61,142.51000000000002,142.68,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-23 14:00:00+00:00,USDJPY,SELL,142.645,142.54500000000002,142.715,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-23 15:30:00+00:00,USDJPY,SELL,142.617,142.517,142.68699999999998,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-23 16:30:00+00:00,USDJPY,SELL,142.644,142.544,142.714,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-23 18:00:00+00:00,USDJPY,SELL,142.482,142.382,142.552,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-26 11:00:00+00:00,USDJPY,BUY,142.931,143.031,142.86100000000002,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-26 12:00:00+00:00,USDJPY,BUY,142.979,143.079,142.90900000000002,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-26 18:00:00+00:00,USDJPY,SELL,142.76,142.66,142.82999999999998,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-26 19:00:00+00:00,USDJPY,SELL,142.76,142.66,142.82999999999998,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-26 21:00:00+00:00,USDJPY,SELL,142.79,142.69,142.85999999999999,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-26 22:00:00+00:00,USDJPY,SELL,142.69,142.59,142.76,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-26 23:30:00+00:00,USDJPY,SELL,142.632,142.532,142.702,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-27 00:30:00+00:00,USDJPY,SELL,142.28,142.18,142.35,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-27 13:30:00+00:00,USDJPY,BUY,144.172,144.272,144.102,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-27 14:30:00+00:00,USDJPY,BUY,144.392,144.492,144.322,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-27 15:30:00+00:00,USDJPY,BUY,144.382,144.482,144.312,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-28 11:00:00+00:00,USDJPY,SELL,144.256,144.156,144.326,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-28 12:30:00+00:00,USDJPY,BUY,144.514,144.614,144.44400000000002,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-28 13:30:00+00:00,USDJPY,BUY,144.893,144.993,144.823,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-28 14:30:00+00:00,USDJPY,BUY,144.85,144.95,144.78,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-28 15:30:00+00:00,USDJPY,BUY,145.049,145.149,144.979,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-28 17:30:00+00:00,USDJPY,BUY,144.89,144.98999999999998,144.82,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-28 19:00:00+00:00,USDJPY,BUY,144.9,145.0,144.83,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-28 23:00:00+00:00,USDJPY,BUY,145.394,145.494,145.324,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-29 00:00:00+00:00,USDJPY,BUY,145.809,145.909,145.739,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-29 11:00:00+00:00,USDJPY,SELL,144.988,144.888,145.058,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-29 12:00:00+00:00,USDJPY,SELL,144.823,144.723,144.893,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-29 13:00:00+00:00,USDJPY,SELL,144.312,144.21200000000002,144.382,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-29 14:30:00+00:00,USDJPY,SELL,144.404,144.304,144.474,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-29 15:30:00+00:00,USDJPY,SELL,144.098,143.99800000000002,144.168,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-29 16:30:00+00:00,USDJPY,SELL,144.148,144.048,144.218,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-29 17:30:00+00:00,USDJPY,SELL,144.05,143.95000000000002,144.12,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-29 18:30:00+00:00,USDJPY,SELL,144.003,143.903,144.07299999999998,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-30 00:00:00+00:00,USDJPY,SELL,143.679,143.579,143.749,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-30 01:00:00+00:00,USDJPY,SELL,143.662,143.562,143.732,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-30 11:00:00+00:00,USDJPY,BUY,144.016,144.11599999999999,143.946,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-30 12:00:00+00:00,USDJPY,SELL,143.604,143.50400000000002,143.674,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-30 14:30:00+00:00,USDJPY,BUY,144.268,144.368,144.198,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-05-30 17:30:00+00:00,USDJPY,SELL,143.876,143.776,143.946,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-30 19:30:00+00:00,USDJPY,SELL,143.879,143.779,143.94899999999998,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-05-30 20:30:00+00:00,USDJPY,BUY,144.06,144.16,143.99,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-01 21:30:00+00:00,USDJPY,SELL,143.834,143.734,143.904,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-01 22:30:00+00:00,USDJPY,SELL,143.844,143.744,143.914,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-01 23:30:00+00:00,USDJPY,SELL,143.796,143.696,143.86599999999999,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-02 00:30:00+00:00,USDJPY,SELL,143.539,143.439,143.60899999999998,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-02 11:00:00+00:00,USDJPY,SELL,142.65,142.55,142.72,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-02 22:00:00+00:00,USDJPY,SELL,142.555,142.455,142.625,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-02 23:00:00+00:00,USDJPY,SELL,142.518,142.418,142.588,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-03 01:30:00+00:00,USDJPY,BUY,143.129,143.22899999999998,143.059,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-03 11:00:00+00:00,USDJPY,BUY,143.149,143.249,143.079,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-03 12:00:00+00:00,USDJPY,BUY,143.25,143.35,143.18,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-03 13:00:00+00:00,USDJPY,BUY,143.431,143.531,143.36100000000002,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-03 14:00:00+00:00,USDJPY,BUY,143.804,143.904,143.734,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-03 15:00:00+00:00,USDJPY,BUY,143.872,143.972,143.80200000000002,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-03 16:00:00+00:00,USDJPY,BUY,144.023,144.123,143.953,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-03 18:00:00+00:00,USDJPY,BUY,143.888,143.988,143.818,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-03 19:00:00+00:00,USDJPY,BUY,144.006,144.106,143.936,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-04 11:00:00+00:00,USDJPY,BUY,144.253,144.35299999999998,144.183,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-04 12:30:00+00:00,USDJPY,SELL,143.556,143.45600000000002,143.626,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-04 14:00:00+00:00,USDJPY,SELL,143.245,143.145,143.315,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-04 15:00:00+00:00,USDJPY,SELL,142.972,142.872,143.042,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-04 16:00:00+00:00,USDJPY,SELL,142.733,142.633,142.803,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-04 18:00:00+00:00,USDJPY,SELL,142.768,142.668,142.838,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-04 20:00:00+00:00,USDJPY,SELL,142.84,142.74,142.91,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-04 21:00:00+00:00,USDJPY,SELL,142.72,142.62,142.79,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-05 11:00:00+00:00,USDJPY,BUY,143.207,143.307,143.137,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-05 12:30:00+00:00,USDJPY,BUY,143.37,143.47,143.3,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-05 14:30:00+00:00,USDJPY,BUY,143.46,143.56,143.39000000000001,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-05 15:30:00+00:00,USDJPY,BUY,143.864,143.964,143.794,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-05 17:00:00+00:00,USDJPY,BUY,143.748,143.84799999999998,143.678,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-05 19:30:00+00:00,USDJPY,BUY,143.688,143.78799999999998,143.618,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-06 11:00:00+00:00,USDJPY,BUY,144.159,144.259,144.089,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-06 12:00:00+00:00,USDJPY,BUY,144.25,144.35,144.18,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-06 13:00:00+00:00,USDJPY,BUY,144.872,144.972,144.80200000000002,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-06 14:30:00+00:00,USDJPY,BUY,144.9,145.0,144.83,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-06 16:00:00+00:00,USDJPY,BUY,144.928,145.028,144.858,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-09 12:30:00+00:00,USDJPY,BUY,144.634,144.73399999999998,144.564,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-09 14:30:00+00:00,USDJPY,BUY,144.615,144.715,144.54500000000002,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-09 16:00:00+00:00,USDJPY,BUY,144.398,144.498,144.328,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-09 17:00:00+00:00,USDJPY,BUY,144.429,144.529,144.359,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-09 18:30:00+00:00,USDJPY,BUY,144.555,144.655,144.485,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-09 19:30:00+00:00,USDJPY,BUY,144.566,144.666,144.496,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-09 20:30:00+00:00,USDJPY,BUY,144.606,144.706,144.536,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-09 21:30:00+00:00,USDJPY,BUY,144.558,144.658,144.488,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-09 23:30:00+00:00,USDJPY,BUY,144.565,144.665,144.495,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-10 01:00:00+00:00,USDJPY,BUY,144.714,144.814,144.644,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-10 11:00:00+00:00,USDJPY,SELL,144.516,144.416,144.58599999999998,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-10 12:00:00+00:00,USDJPY,SELL,144.582,144.482,144.652,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-10 13:00:00+00:00,USDJPY,SELL,144.446,144.346,144.516,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-10 15:00:00+00:00,USDJPY,BUY,144.932,145.03199999999998,144.862,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-10 16:00:00+00:00,USDJPY,BUY,144.994,145.094,144.924,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-10 17:00:00+00:00,USDJPY,BUY,144.992,145.09199999999998,144.922,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-10 18:00:00+00:00,USDJPY,BUY,144.962,145.06199999999998,144.892,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-10 19:30:00+00:00,USDJPY,BUY,144.906,145.006,144.836,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-11 11:00:00+00:00,USDJPY,BUY,145.196,145.296,145.126,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-11 14:00:00+00:00,USDJPY,SELL,144.884,144.784,144.95399999999998,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-11 15:00:00+00:00,USDJPY,SELL,144.65,144.55,144.72,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-11 17:00:00+00:00,USDJPY,SELL,144.582,144.482,144.652,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-11 18:00:00+00:00,USDJPY,SELL,144.448,144.348,144.518,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-11 20:00:00+00:00,USDJPY,SELL,144.59,144.49,144.66,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-11 22:00:00+00:00,USDJPY,SELL,144.4,144.3,144.47,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-11 23:00:00+00:00,USDJPY,SELL,144.242,144.142,144.31199999999998,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-12 00:00:00+00:00,USDJPY,SELL,144.107,144.007,144.177,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-12 01:00:00+00:00,USDJPY,SELL,143.834,143.734,143.904,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-12 12:30:00+00:00,USDJPY,SELL,143.292,143.192,143.362,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-12 23:30:00+00:00,USDJPY,SELL,143.096,142.996,143.166,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-13 01:00:00+00:00,USDJPY,SELL,143.006,142.906,143.076,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-13 12:00:00+00:00,USDJPY,BUY,144.188,144.28799999999998,144.118,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-13 13:00:00+00:00,USDJPY,BUY,144.394,144.494,144.324,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-13 14:00:00+00:00,USDJPY,BUY,144.116,144.216,144.04600000000002,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-15 21:30:00+00:00,USDJPY,BUY,144.394,144.494,144.324,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-15 23:00:00+00:00,USDJPY,BUY,144.522,144.62199999999999,144.452,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-16 11:00:00+00:00,USDJPY,SELL,144.038,143.93800000000002,144.108,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-16 12:30:00+00:00,USDJPY,SELL,144.1,144.0,144.17,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-16 13:30:00+00:00,USDJPY,SELL,143.81,143.71,143.88,3,MACD 강도 통과; EMA 하락추세; 캔들 음봉
2025-06-16 17:00:00+00:00,USDJPY,BUY,144.307,144.40699999999998,144.237,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-16 18:00:00+00:00,USDJPY,BUY,144.474,144.57399999999998,144.404,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-16 19:00:00+00:00,USDJPY,BUY,144.655,144.755,144.585,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-16 20:30:00+00:00,USDJPY,BUY,144.784,144.884,144.714,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-16 22:00:00+00:00,USDJPY,BUY,144.745,144.845,144.675,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-16 23:00:00+00:00,USDJPY,BUY,144.682,144.78199999999998,144.612,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-17 00:00:00+00:00,USDJPY,BUY,144.9,145.0,144.83,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-17 13:30:00+00:00,USDJPY,BUY,144.888,144.988,144.818,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-17 14:30:00+00:00,USDJPY,BUY,145.186,145.286,145.116,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
2025-06-17 16:00:00+00:00,USDJPY,BUY,145.04,145.14,144.97,3,MACD 강도 통과; EMA 상승추세; 캔들 양봉
