time,open,high,low,close,volume
2025-03-26T13:00:00.000000000Z,150.392,150.447,150.306,150.444,7318
2025-03-26T13:30:00.000000000Z,150.451,150.551,150.354,150.404,9617
2025-03-26T14:00:00.000000000Z,150.402,150.524,150.38,150.498,8847
2025-03-26T14:30:00.000000000Z,150.497,150.598,150.434,150.558,7090
2025-03-26T15:00:00.000000000Z,150.558,150.746,150.55,150.666,6430
2025-03-26T15:30:00.000000000Z,150.666,150.714,150.566,150.68,8556
2025-03-26T16:00:00.000000000Z,150.684,150.684,150.406,150.489,8108
2025-03-26T16:30:00.000000000Z,150.489,150.597,150.48,150.572,6411
2025-03-26T17:00:00.000000000Z,150.572,150.727,150.54,150.545,8150
2025-03-26T17:30:00.000000000Z,150.546,150.554,150.312,150.422,9199
2025-03-26T18:00:00.000000000Z,150.422,150.6,150.386,150.591,6245
2025-03-26T18:30:00.000000000Z,150.589,150.602,150.435,150.455,5259
2025-03-26T19:00:00.000000000Z,150.454,150.59,150.445,150.552,3779
2025-03-26T19:30:00.000000000Z,150.552,150.601,150.504,150.578,4544
2025-03-26T20:00:00.000000000Z,150.577,150.581,150.51,150.54,1440
2025-03-26T20:30:00.000000000Z,150.541,150.606,150.524,150.587,1975
2025-03-26T21:00:00.000000000Z,150.547,150.576,150.518,150.538,430
2025-03-26T21:30:00.000000000Z,150.534,150.566,150.524,150.532,365
2025-03-26T22:00:00.000000000Z,150.528,150.605,150.33,150.346,4768
2025-03-26T22:30:00.000000000Z,150.344,150.439,150.31,150.311,4022
2025-03-26T23:00:00.000000000Z,150.312,150.43,150.288,150.399,2876
2025-03-26T23:30:00.000000000Z,150.398,150.492,150.304,150.476,4758
2025-03-27T00:00:00.000000000Z,150.477,150.624,150.398,150.566,5517
2025-03-27T00:30:00.000000000Z,150.564,150.573,150.41,150.485,4882
2025-03-27T01:00:00.000000000Z,150.484,150.485,150.186,150.19,5351
2025-03-27T01:30:00.000000000Z,150.188,150.214,150.084,150.124,5468
2025-03-27T02:00:00.000000000Z,150.124,150.284,150.12,150.236,4289
2025-03-27T02:30:00.000000000Z,150.237,150.25,150.129,150.178,3396
2025-03-27T03:00:00.000000000Z,150.178,150.194,150.109,150.136,2612
2025-03-27T03:30:00.000000000Z,150.135,150.262,150.118,150.152,3534
2025-03-27T04:00:00.000000000Z,150.152,150.186,150.061,150.075,3223
2025-03-27T04:30:00.000000000Z,150.076,150.218,150.072,150.197,3053
2025-03-27T05:00:00.000000000Z,150.196,150.268,150.14,150.23,2739
2025-03-27T05:30:00.000000000Z,150.23,150.296,150.192,150.242,4082
2025-03-27T06:00:00.000000000Z,150.242,150.336,150.156,150.318,4744
2025-03-27T06:30:00.000000000Z,150.318,150.452,150.292,150.394,4421
2025-03-27T07:00:00.000000000Z,150.396,150.458,150.312,150.428,6046
2025-03-27T07:30:00.000000000Z,150.427,150.546,150.282,150.534,8653
2025-03-27T08:00:00.000000000Z,150.535,150.608,150.491,150.542,9372
2025-03-27T08:30:00.000000000Z,150.543,150.632,150.526,150.63,6934
2025-03-27T09:00:00.000000000Z,150.63,150.854,150.598,150.845,5664
2025-03-27T09:30:00.000000000Z,150.848,150.931,150.836,150.928,4003
2025-03-27T10:00:00.000000000Z,150.929,150.964,150.88,150.94,4113
2025-03-27T10:30:00.000000000Z,150.941,150.982,150.928,150.929,3774
2025-03-27T11:00:00.000000000Z,150.93,150.98,150.819,150.898,4641
2025-03-27T11:30:00.000000000Z,150.9,151.028,150.898,151.024,3837
2025-03-27T12:00:00.000000000Z,151.024,151.092,150.785,150.856,5985
2025-03-27T12:30:00.000000000Z,150.854,150.928,150.672,150.732,7874
2025-03-27T13:00:00.000000000Z,150.732,150.899,150.646,150.79,7062
2025-03-27T13:30:00.000000000Z,150.788,150.882,150.583,150.875,11938
2025-03-27T14:00:00.000000000Z,150.873,150.965,150.766,150.939,10153
2025-03-27T14:30:00.000000000Z,150.94,151.062,150.862,151.014,9112
2025-03-27T15:00:00.000000000Z,151.015,151.036,150.889,150.91,7805
2025-03-27T15:30:00.000000000Z,150.912,151.0,150.658,150.97,10685
2025-03-27T16:00:00.000000000Z,150.97,151.095,150.914,150.962,6035
2025-03-27T16:30:00.000000000Z,150.964,151.158,150.955,151.012,7470
2025-03-27T17:00:00.000000000Z,151.011,151.147,150.964,151.046,7119
2025-03-27T17:30:00.000000000Z,151.045,151.14,151.042,151.078,6369
2025-03-27T18:00:00.000000000Z,151.078,151.148,151.068,151.094,4872
2025-03-27T18:30:00.000000000Z,151.094,151.146,151.038,151.113,4204
2025-03-27T19:00:00.000000000Z,151.112,151.15,151.081,151.13,4526
2025-03-27T19:30:00.000000000Z,151.131,151.132,151.02,151.041,4349
2025-03-27T20:00:00.000000000Z,151.04,151.059,151.032,151.035,1364
2025-03-27T20:30:00.000000000Z,151.036,151.065,151.034,151.043,1018
2025-03-27T21:00:00.000000000Z,151.053,151.053,151.014,151.026,91
2025-03-27T21:30:00.000000000Z,151.023,151.056,151.02,151.056,499
2025-03-27T22:00:00.000000000Z,151.049,151.118,151.024,151.095,985
2025-03-27T22:30:00.000000000Z,151.096,151.11,151.031,151.053,1292
2025-03-27T23:00:00.000000000Z,151.049,151.067,150.954,151.006,2159
2025-03-27T23:30:00.000000000Z,151.009,151.012,150.767,150.852,5770
2025-03-28T00:00:00.000000000Z,150.853,151.106,150.833,151.044,5967
2025-03-28T00:30:00.000000000Z,151.043,151.214,150.923,150.964,6516
2025-03-28T01:00:00.000000000Z,150.964,150.978,150.818,150.872,6066
2025-03-28T01:30:00.000000000Z,150.872,150.922,150.704,150.755,5669
2025-03-28T02:00:00.000000000Z,150.754,150.83,150.737,150.824,4319
2025-03-28T02:30:00.000000000Z,150.825,150.859,150.784,150.832,3900
2025-03-28T03:00:00.000000000Z,150.832,150.838,150.714,150.836,3535
2025-03-28T03:30:00.000000000Z,150.834,150.87,150.776,150.81,3492
2025-03-28T04:00:00.000000000Z,150.809,150.939,150.756,150.902,3896
2025-03-28T04:30:00.000000000Z,150.902,150.944,150.832,150.873,2754
2025-03-28T05:00:00.000000000Z,150.874,150.938,150.807,150.891,3104
2025-03-28T05:30:00.000000000Z,150.892,150.906,150.74,150.769,3414
2025-03-28T06:00:00.000000000Z,150.774,150.849,150.738,150.74,3716
2025-03-28T06:30:00.000000000Z,150.742,150.744,150.61,150.614,3964
2025-03-28T07:00:00.000000000Z,150.616,150.654,150.505,150.52,5173
2025-03-28T07:30:00.000000000Z,150.52,150.52,150.385,150.398,6617
2025-03-28T08:00:00.000000000Z,150.396,150.5,150.361,150.459,8953
2025-03-28T08:30:00.000000000Z,150.459,150.548,150.4,150.534,4742
2025-03-28T09:00:00.000000000Z,150.535,150.635,150.499,150.624,3982
2025-03-28T09:30:00.000000000Z,150.624,150.66,150.566,150.584,4131
2025-03-28T10:00:00.000000000Z,150.583,150.722,150.565,150.686,4228
2025-03-28T10:30:00.000000000Z,150.686,150.734,150.672,150.718,3836
2025-03-28T11:00:00.000000000Z,150.717,150.846,150.683,150.808,4323
2025-03-28T11:30:00.000000000Z,150.806,150.868,150.776,150.804,3960
2025-03-28T12:00:00.000000000Z,150.806,150.858,150.72,150.816,5442
2025-03-28T12:30:00.000000000Z,150.816,150.953,150.563,150.642,13961
2025-03-28T13:00:00.000000000Z,150.642,150.787,150.494,150.59,14429
2025-03-28T13:30:00.000000000Z,150.59,150.653,150.391,150.442,15199
2025-03-28T14:00:00.000000000Z,150.442,150.45,149.942,149.972,15107
2025-03-28T14:30:00.000000000Z,149.972,150.189,149.909,150.098,14063
2025-03-28T15:00:00.000000000Z,150.098,150.23,150.001,150.212,14093
2025-03-28T15:30:00.000000000Z,150.209,150.333,150.162,150.26,9141
2025-03-28T16:00:00.000000000Z,150.262,150.296,150.032,150.033,8312
2025-03-28T16:30:00.000000000Z,150.033,150.189,150.03,150.091,8300
2025-03-28T17:00:00.000000000Z,150.09,150.115,149.94,149.952,6686
2025-03-28T17:30:00.000000000Z,149.952,149.996,149.861,149.985,4879
2025-03-28T18:00:00.000000000Z,149.984,150.14,149.98,150.021,4649
2025-03-28T18:30:00.000000000Z,150.016,150.047,149.912,149.964,5211
2025-03-28T19:00:00.000000000Z,149.964,150.004,149.88,149.882,3361
2025-03-28T19:30:00.000000000Z,149.88,149.89,149.746,149.752,3967
2025-03-28T20:00:00.000000000Z,149.753,149.778,149.684,149.733,2683
2025-03-28T20:30:00.000000000Z,149.732,149.892,149.724,149.844,1797
2025-03-30T21:00:00.000000000Z,149.827,149.857,149.702,149.702,84
2025-03-30T21:30:00.000000000Z,149.702,149.736,149.638,149.652,494
2025-03-30T22:00:00.000000000Z,149.652,149.746,149.552,149.598,3365
2025-03-30T22:30:00.000000000Z,149.597,149.612,149.399,149.484,3027
2025-03-30T23:00:00.000000000Z,149.485,149.494,149.32,149.386,4093
2025-03-30T23:30:00.000000000Z,149.385,149.628,149.302,149.621,7176
2025-03-31T00:00:00.000000000Z,149.618,149.638,149.072,149.182,8833
2025-03-31T00:30:00.000000000Z,149.182,149.508,149.067,149.3,11213
2025-03-31T01:00:00.000000000Z,149.301,149.38,149.032,149.074,9266
2025-03-31T01:30:00.000000000Z,149.074,149.188,149.026,149.157,7221
2025-03-31T02:00:00.000000000Z,149.158,149.198,148.794,148.82,6909
2025-03-31T02:30:00.000000000Z,148.82,148.95,148.724,148.892,6077
2025-03-31T03:00:00.000000000Z,148.89,148.916,148.731,148.815,4936
2025-03-31T03:30:00.000000000Z,148.816,148.949,148.815,148.924,4248
2025-03-31T04:00:00.000000000Z,148.922,149.003,148.836,148.985,4658
2025-03-31T04:30:00.000000000Z,148.986,149.148,148.957,149.081,5070
2025-03-31T05:00:00.000000000Z,149.082,149.248,149.071,149.159,5327
2025-03-31T05:30:00.000000000Z,149.159,149.16,148.952,149.042,5178
2025-03-31T06:00:00.000000000Z,149.04,149.098,148.808,148.822,8920
2025-03-31T06:30:00.000000000Z,148.817,149.042,148.815,149.0,8360
2025-03-31T07:00:00.000000000Z,148.998,149.051,148.702,148.862,15066
2025-03-31T07:30:00.000000000Z,148.862,149.17,148.78,149.144,11356
2025-03-31T08:00:00.000000000Z,149.144,149.296,149.051,149.135,12251
2025-03-31T08:30:00.000000000Z,149.136,149.158,148.962,149.057,8088
2025-03-31T09:00:00.000000000Z,149.054,149.214,148.968,149.214,8572
2025-03-31T09:30:00.000000000Z,149.213,149.246,149.136,149.199,6493
2025-03-31T10:00:00.000000000Z,149.198,149.338,149.166,149.298,6616
2025-03-31T10:30:00.000000000Z,149.298,149.435,149.26,149.326,5039
2025-03-31T11:00:00.000000000Z,149.325,149.391,149.181,149.246,7594
2025-03-31T11:30:00.000000000Z,149.246,149.412,149.154,149.375,7047
2025-03-31T12:00:00.000000000Z,149.375,149.564,149.348,149.497,7276
2025-03-31T12:30:00.000000000Z,149.498,149.643,149.426,149.601,8462
2025-03-31T13:00:00.000000000Z,149.6,149.668,149.512,149.522,8882
2025-03-31T13:30:00.000000000Z,149.521,149.802,149.406,149.667,16812
2025-03-31T14:00:00.000000000Z,149.668,149.868,149.664,149.808,16588
2025-03-31T14:30:00.000000000Z,149.808,149.89,149.514,149.516,18792
2025-03-31T15:00:00.000000000Z,149.517,149.847,149.46,149.76,14257
2025-03-31T15:30:00.000000000Z,149.76,149.96,149.69,149.911,10698
2025-03-31T16:00:00.000000000Z,149.912,149.959,149.802,149.936,7085
2025-03-31T16:30:00.000000000Z,149.935,149.985,149.888,149.896,6123
2025-03-31T17:00:00.000000000Z,149.896,150.072,149.872,150.032,6858
2025-03-31T17:30:00.000000000Z,150.034,150.1,149.966,150.025,5798
2025-03-31T18:00:00.000000000Z,150.026,150.268,150.012,150.234,7127
2025-03-31T18:30:00.000000000Z,150.234,150.243,150.096,150.123,6435
2025-03-31T19:00:00.000000000Z,150.122,150.156,150.03,150.046,5871
2025-03-31T19:30:00.000000000Z,150.044,150.07,149.876,149.963,8843
2025-03-31T20:00:00.000000000Z,149.962,150.012,149.896,149.94,3567
2025-03-31T20:30:00.000000000Z,149.94,149.989,149.94,149.97,2398
2025-03-31T21:00:00.000000000Z,149.964,149.966,149.936,149.944,491
2025-03-31T21:30:00.000000000Z,149.944,149.946,149.897,149.926,540
2025-03-31T22:00:00.000000000Z,149.928,149.988,149.836,149.878,1793
2025-03-31T22:30:00.000000000Z,149.88,149.942,149.834,149.898,1443
2025-03-31T23:00:00.000000000Z,149.891,150.141,149.886,150.053,2778
2025-03-31T23:30:00.000000000Z,150.052,150.078,149.895,149.946,5356
2025-04-01T00:00:00.000000000Z,149.946,149.976,149.772,149.947,9088
2025-04-01T00:30:00.000000000Z,149.945,149.988,149.678,149.738,9242
2025-04-01T01:00:00.000000000Z,149.737,149.756,149.634,149.697,7444
2025-04-01T01:30:00.000000000Z,149.696,149.914,149.695,149.826,5567
2025-04-01T02:00:00.000000000Z,149.826,149.851,149.69,149.756,4477
2025-04-01T02:30:00.000000000Z,149.756,149.854,149.736,149.847,3421
2025-04-01T03:00:00.000000000Z,149.847,149.919,149.765,149.778,2573
2025-04-01T03:30:00.000000000Z,149.774,149.805,149.66,149.662,4105
2025-04-01T04:00:00.000000000Z,149.656,149.667,149.56,149.636,4114
2025-04-01T04:30:00.000000000Z,149.636,149.641,149.534,149.562,2934
2025-04-01T05:00:00.000000000Z,149.562,149.91,149.55,149.87,4518
2025-04-01T05:30:00.000000000Z,149.87,149.919,149.812,149.834,4412
2025-04-01T06:00:00.000000000Z,149.832,149.9,149.754,149.864,6571
2025-04-01T06:30:00.000000000Z,149.864,149.992,149.79,149.946,6285
2025-04-01T07:00:00.000000000Z,149.945,149.95,149.77,149.862,10083
2025-04-01T07:30:00.000000000Z,149.864,149.888,149.586,149.62,8355
2025-04-01T08:00:00.000000000Z,149.621,149.645,149.503,149.628,6617
2025-04-01T08:30:00.000000000Z,149.626,149.694,149.582,149.669,4410
2025-04-01T09:00:00.000000000Z,149.668,149.68,149.534,149.654,5203
2025-04-01T09:30:00.000000000Z,149.655,149.724,149.606,149.62,3909
2025-04-01T10:00:00.000000000Z,149.62,149.661,149.396,149.499,10862
2025-04-01T10:30:00.000000000Z,149.5,149.51,149.358,149.406,7585
2025-04-01T11:00:00.000000000Z,149.406,149.435,149.224,149.262,7358
2025-04-01T11:30:00.000000000Z,149.263,149.268,149.121,149.2,7861
2025-04-01T12:00:00.000000000Z,149.2,149.283,149.126,149.214,7317
2025-04-01T12:30:00.000000000Z,149.212,149.398,149.175,149.39,6457
2025-04-01T13:00:00.000000000Z,149.392,149.54,149.392,149.521,7321
2025-04-01T13:30:00.000000000Z,149.522,149.546,149.387,149.504,14856
2025-04-01T14:00:00.000000000Z,149.506,149.51,148.977,149.162,20341
2025-04-01T14:30:00.000000000Z,149.162,149.362,149.122,149.286,17744
2025-04-01T15:00:00.000000000Z,149.289,149.514,149.283,149.31,14305
2025-04-01T15:30:00.000000000Z,149.311,149.411,149.194,149.408,12172
2025-04-01T16:00:00.000000000Z,149.407,149.743,149.382,149.573,9370
2025-04-01T16:30:00.000000000Z,149.573,149.573,149.41,149.516,10123
2025-04-01T17:00:00.000000000Z,149.515,149.562,149.388,149.428,7107
2025-04-01T17:30:00.000000000Z,149.427,149.546,149.424,149.46,6270
2025-04-01T18:00:00.000000000Z,149.461,149.472,149.264,149.278,7664
2025-04-01T18:30:00.000000000Z,149.276,149.432,149.239,149.4,6116
2025-04-01T19:00:00.000000000Z,149.399,149.524,149.388,149.483,6279
2025-04-01T19:30:00.000000000Z,149.484,149.65,149.479,149.622,6612
2025-04-01T20:00:00.000000000Z,149.62,149.627,149.531,149.54,1423
2025-04-01T20:30:00.000000000Z,149.54,149.638,149.533,149.616,2808
2025-04-01T21:00:00.000000000Z,149.603,149.61,149.552,149.608,246
2025-04-01T21:30:00.000000000Z,149.622,149.659,149.602,149.648,295
2025-04-01T22:00:00.000000000Z,149.651,149.892,149.648,149.816,2620
2025-04-01T22:30:00.000000000Z,149.818,149.846,149.726,149.824,1970
2025-04-01T23:00:00.000000000Z,149.821,149.845,149.746,149.824,2945
2025-04-01T23:30:00.000000000Z,149.823,149.872,149.75,149.754,3353
2025-04-02T00:00:00.000000000Z,149.754,149.877,149.689,149.768,8386
2025-04-02T00:30:00.000000000Z,149.767,149.92,149.74,149.796,7492
2025-04-02T01:00:00.000000000Z,149.795,149.954,149.78,149.868,6319
2025-04-02T01:30:00.000000000Z,149.868,149.898,149.805,149.864,4334
2025-04-02T02:00:00.000000000Z,149.863,149.893,149.798,149.868,4054
2025-04-02T02:30:00.000000000Z,149.867,149.868,149.764,149.793,2365
2025-04-02T03:00:00.000000000Z,149.792,149.792,149.744,149.782,2413
2025-04-02T03:30:00.000000000Z,149.782,149.796,149.713,149.751,2117
2025-04-02T04:00:00.000000000Z,149.749,149.828,149.728,149.805,2100
2025-04-02T04:30:00.000000000Z,149.811,149.916,149.792,149.902,2550
2025-04-02T05:00:00.000000000Z,149.902,149.95,149.86,149.878,2530
2025-04-02T05:30:00.000000000Z,149.882,149.921,149.83,149.894,2684
2025-04-02T06:00:00.000000000Z,149.89,149.978,149.817,149.971,4370
2025-04-02T06:30:00.000000000Z,149.97,150.003,149.726,149.762,5564
2025-04-02T07:00:00.000000000Z,149.761,149.824,149.63,149.686,8412
2025-04-02T07:30:00.000000000Z,149.687,149.75,149.646,149.673,6044
2025-04-02T08:00:00.000000000Z,149.675,149.675,149.522,149.558,6713
2025-04-02T08:30:00.000000000Z,149.558,149.681,149.53,149.657,5155
2025-04-02T09:00:00.000000000Z,149.658,149.719,149.505,149.606,6434
2025-04-02T09:30:00.000000000Z,149.604,149.642,149.426,149.448,5222
2025-04-02T10:00:00.000000000Z,149.448,149.484,149.314,149.391,9344
2025-04-02T10:30:00.000000000Z,149.393,149.454,149.346,149.408,4955
2025-04-02T11:00:00.000000000Z,149.408,149.434,149.222,149.264,5287
2025-04-02T11:30:00.000000000Z,149.262,149.334,149.193,149.222,4690
2025-04-02T12:00:00.000000000Z,149.221,149.412,149.117,149.122,8240
2025-04-02T12:30:00.000000000Z,149.122,149.238,149.102,149.179,7967
